Subject,Seed,Chain,Iter,dots,x,y
AAWKOMPUB02SL,8,4,8,12,26,71
AAWKOMPUB02SL,8,4,8,13,102,98
AAWKOMPUB02SL,8,4,8,14,121,168
AAWKOMPUB02SL,8,4,8,15,16,145
A1KFK92GEFQ9F5,8,4,9,1,-86,55
A1KFK92GEFQ9F5,8,4,9,2,-64,15
A1KFK92GEFQ9F5,8,4,9,3,-33,16
A1KFK92GEFQ9F5,8,4,9,4,-32,59
A1KFK92GEFQ9F5,8,4,9,5,43,103
A1KFK92GEFQ9F5,8,4,9,6,110,132
A1KFK92GEFQ9F5,8,4,9,7,49,50
A1KFK92GEFQ9F5,8,4,9,8,134,59
A1KFK92GEFQ9F5,8,4,9,9,67,-4
A1KFK92GEFQ9F5,8,4,9,10,119,-85
A1KFK92GEFQ9F5,8,4,9,11,188,-81
A1KFK92GEFQ9F5,8,4,9,12,170,14
A1KFK92GEFQ9F5,8,4,9,13,98,-40
A1KFK92GEFQ9F5,8,4,9,14,9,10
A1KFK92GEFQ9F5,8,4,9,15,27,63
A29ERTCD6HF72I,8,4,10,1,86,167
A29ERTCD6HF72I,8,4,10,2,88,123
A29ERTCD6HF72I,8,4,10,3,127,136
A29ERTCD6HF72I,8,4,10,4,24,82
A29ERTCD6HF72I,8,4,10,5,-52,27
A29ERTCD6HF72I,8,4,10,6,-35,-28
A29ERTCD6HF72I,8,4,10,7,3,-33
A29ERTCD6HF72I,8,4,10,8,49,-28
A29ERTCD6HF72I,8,4,10,9,189,120
A29ERTCD6HF72I,8,4,10,10,192,13
A29ERTCD6HF72I,8,4,10,11,172,49
A29ERTCD6HF72I,8,4,10,12,126,21
A29ERTCD6HF72I,8,4,10,13,180,-90
A29ERTCD6HF72I,8,4,10,14,150,-33
A29ERTCD6HF72I,8,4,10,15,214,-77
A1F163UE3EVGG8,8,4,11,1,171,-79
A1F163UE3EVGG8,8,4,11,2,5,-26
A1F163UE3EVGG8,8,4,11,3,-47,30
A1F163UE3EVGG8,8,4,11,4,-40,-18
A1F163UE3EVGG8,8,4,11,5,170,-54
A1F163UE3EVGG8,8,4,11,6,76,-39
A1F163UE3EVGG8,8,4,11,7,187,67
A1F163UE3EVGG8,8,4,11,8,184,106
A1F163UE3EVGG8,8,4,11,9,111,113
A1F163UE3EVGG8,8,4,11,10,35,75
A1F163UE3EVGG8,8,4,11,11,33,8
A1F163UE3EVGG8,8,4,11,12,168,23
A1F163UE3EVGG8,8,4,11,13,110,42
A1F163UE3EVGG8,8,4,11,14,70,145
A1F163UE3EVGG8,8,4,11,15,69,16
A3JMXQ9L6I3V3G,8,4,12,1,-35,-13
A3JMXQ9L6I3V3G,8,4,12,2,-47,33
A3JMXQ9L6I3V3G,8,4,12,3,64,142
A3JMXQ9L6I3V3G,8,4,12,4,35,-17
A3JMXQ9L6I3V3G,8,4,12,5,17,36
A3JMXQ9L6I3V3G,8,4,12,6,-11,71
A3JMXQ9L6I3V3G,8,4,12,7,113,60
A3JMXQ9L6I3V3G,8,4,12,8,75,-2
A3JMXQ9L6I3V3G,8,4,12,9,141,-52
A3JMXQ9L6I3V3G,8,4,12,10,81,-61
A3JMXQ9L6I3V3G,8,4,12,11,172,-23
A3JMXQ9L6I3V3G,8,4,12,12,197,-80
A3JMXQ9L6I3V3G,8,4,12,13,125,11
A3JMXQ9L6I3V3G,8,4,12,14,66,66
A3JMXQ9L6I3V3G,8,4,12,15,181,103
A3U7TRQS729GNW,8,4,13,1,20,56
A3U7TRQS729GNW,8,4,13,2,46,-32
A3U7TRQS729GNW,8,4,13,3,210,-67
A3U7TRQS729GNW,8,4,13,4,191,119
A3U7TRQS729GNW,8,4,13,5,67,35
A3U7TRQS729GNW,8,4,13,6,71,5
A3U7TRQS729GNW,8,4,13,7,85,-22
A3U7TRQS729GNW,8,4,13,8,114,-32
A3U7TRQS729GNW,8,4,13,9,135,-13
A3U7TRQS729GNW,8,4,13,10,152,13
A3U7TRQS729GNW,8,4,13,11,122,16
A3U7TRQS729GNW,8,4,13,12,126,56
A3U7TRQS729GNW,8,4,13,13,169,57
A3U7TRQS729GNW,8,4,13,14,179,6
A3U7TRQS729GNW,8,4,13,15,70,62
A2NVUL5J8WRA5R,8,4,14,1,44,-29
A2NVUL5J8WRA5R,8,4,14,2,18,68
A2NVUL5J8WRA5R,8,4,14,3,54,67
A2NVUL5J8WRA5R,8,4,14,4,61,28
A2NVUL5J8WRA5R,8,4,14,5,68,-1
A2NVUL5J8WRA5R,8,4,14,6,88,-39
A2NVUL5J8WRA5R,8,4,14,7,119,-40
A2NVUL5J8WRA5R,8,4,14,8,99,8
A2NVUL5J8WRA5R,8,4,14,9,129,-4
A2NVUL5J8WRA5R,8,4,14,10,162,-17
A2NVUL5J8WRA5R,8,4,14,11,99,64
A2NVUL5J8WRA5R,8,4,14,12,145,59
A2NVUL5J8WRA5R,8,4,14,13,166,159
A2NVUL5J8WRA5R,8,4,14,14,187,-136
A2NVUL5J8WRA5R,8,4,14,15,76,-68
AU8TGJAIKEBEF,8,4,15,1,153,153
AU8TGJAIKEBEF,8,4,15,2,188,-133
AU8TGJAIKEBEF,8,4,15,3,53,57
AU8TGJAIKEBEF,8,4,15,4,93,43
AU8TGJAIKEBEF,8,4,15,5,125,40
AU8TGJAIKEBEF,8,4,15,6,170,33
AU8TGJAIKEBEF,8,4,15,7,143,-7
AU8TGJAIKEBEF,8,4,15,8,126,-47
AU8TGJAIKEBEF,8,4,15,9,120,-82
AU8TGJAIKEBEF,8,4,15,10,58,-33
AU8TGJAIKEBEF,8,4,15,11,88,-25
AU8TGJAIKEBEF,8,4,15,12,78,12
AU8TGJAIKEBEF,8,4,15,13,113,10
AU8TGJAIKEBEF,8,4,15,14,115,-20
AU8TGJAIKEBEF,8,4,15,15,85,-62
A2JIHB505X2C77,8,4,16,1,180,-140
A2JIHB505X2C77,8,4,16,2,109,-90
A2JIHB505X2C77,8,4,16,3,78,-72
A2JIHB505X2C77,8,4,16,4,114,-55
A2JIHB505X2C77,8,4,16,5,108,-27
A2JIHB505X2C77,8,4,16,6,82,-32
A2JIHB505X2C77,8,4,16,7,48,-39
A2JIHB505X2C77,8,4,16,8,132,-16
A2JIHB505X2C77,8,4,16,9,100,2
A2JIHB505X2C77,8,4,16,10,65,1
A2JIHB505X2C77,8,4,16,11,42,46
A2JIHB505X2C77,8,4,16,12,83,35
A2JIHB505X2C77,8,4,16,13,115,36
A2JIHB505X2C77,8,4,16,14,161,27
A2JIHB505X2C77,8,4,16,15,142,147
AL33EEPXW7571,8,4,17,1,188,-140
AL33EEPXW7571,8,4,17,2,149,-100
AL33EEPXW7571,8,4,17,3,121,-81
AL33EEPXW7571,8,4,17,4,95,-56
AL33EEPXW7571,8,4,17,5,147,-72
AL33EEPXW7571,8,4,17,6,131,-46
AL33EEPXW7571,8,4,17,7,117,-30
AL33EEPXW7571,8,4,17,8,172,-50
AL33EEPXW7571,8,4,17,9,157,-28
AL33EEPXW7571,8,4,17,10,134,-3
AL33EEPXW7571,8,4,17,11,211,-34
AL33EEPXW7571,8,4,17,12,182,-4
AL33EEPXW7571,8,4,17,13,154,16
AL33EEPXW7571,8,4,17,14,132,35
AL33EEPXW7571,8,4,17,15,104,152
A14CX1IUDSVFLL,8,4,18,1,197,-157
A14CX1IUDSVFLL,8,4,18,2,173,-108
A14CX1IUDSVFLL,8,4,18,3,151,-82
A14CX1IUDSVFLL,8,4,18,4,131,-46
A14CX1IUDSVFLL,8,4,18,5,181,-73
A14CX1IUDSVFLL,8,4,18,6,153,-22
A14CX1IUDSVFLL,8,4,18,7,164,-39
A14CX1IUDSVFLL,8,4,18,8,172,4
A14CX1IUDSVFLL,8,4,18,9,193,-22
A14CX1IUDSVFLL,8,4,18,10,206,-47
A14CX1IUDSVFLL,8,4,18,11,173,38
A14CX1IUDSVFLL,8,4,18,12,193,15
A14CX1IUDSVFLL,8,4,18,13,239,-52
A14CX1IUDSVFLL,8,4,18,14,219,-18
A14CX1IUDSVFLL,8,4,18,15,130,134
A2FTE80ZLZ9MEC,8,4,19,1,143,86
A2FTE80ZLZ9MEC,8,4,19,2,189,13
A2FTE80ZLZ9MEC,8,4,19,3,170,-14
A2FTE80ZLZ9MEC,8,4,19,4,203,-13
A2FTE80ZLZ9MEC,8,4,19,5,210,-48
A2FTE80ZLZ9MEC,8,4,19,6,176,-58
A2FTE80ZLZ9MEC,8,4,19,7,221,-91
A2FTE80ZLZ9MEC,8,4,19,8,221,-122
A2FTE80ZLZ9MEC,8,4,19,9,201,-155
A2FTE80ZLZ9MEC,8,4,19,10,166,-102
A2FTE80ZLZ9MEC,8,4,19,11,153,-76
A2FTE80ZLZ9MEC,8,4,19,12,152,-34
A2FTE80ZLZ9MEC,8,4,19,13,184,-132
A2FTE80ZLZ9MEC,8,4,19,14,192,-93
A2FTE80ZLZ9MEC,8,4,19,15,128,-53
A2556JJX0MP3LT,8,4,20,1,223,-94
A2556JJX0MP3LT,8,4,20,2,213,-78
A2556JJX0MP3LT,8,4,20,3,209,-65
A2556JJX0MP3LT,8,4,20,4,201,-44
A2556JJX0MP3LT,8,4,20,5,216,-41
A2556JJX0MP3LT,8,4,20,6,227,-59
A2556JJX0MP3LT,8,4,20,7,235,-83
A2556JJX0MP3LT,8,4,20,8,202,-22
A2556JJX0MP3LT,8,4,20,9,184,-23
A2556JJX0MP3LT,8,4,20,10,182,-9
A2556JJX0MP3LT,8,4,20,11,195,-3
A2556JJX0MP3LT,8,4,20,12,201,12
A2556JJX0MP3LT,8,4,20,13,186,14
A2556JJX0MP3LT,8,4,20,14,169,11
A2556JJX0MP3LT,8,4,20,15,135,67
base8_5,8,5,1,1,-32.57,53.22
base8_5,8,5,1,2,154.05,-90.92
base8_5,8,5,1,3,-131.31,-108.03
base8_5,8,5,1,4,-131.78,60.69
base8_5,8,5,1,5,95.63,-60.38
base8_5,8,5,1,6,110.82,188.8
base8_5,8,5,1,7,-26.8,-153.94
base8_5,8,5,1,8,-59.05,-5.23
base8_5,8,5,1,9,-171.84,63.04
base8_5,8,5,1,10,20.51,-108.05
base8_5,8,5,1,11,-155.05,147.84
base8_5,8,5,1,12,35.51,-63.85
base8_5,8,5,1,13,-93.49,-4.53
base8_5,8,5,1,14,162.8,-135.24
base8_5,8,5,1,15,-16.77,7.72
A1J4AZL6MZ675U,8,5,2,1,135,-146
A1J4AZL6MZ675U,8,5,2,2,103,-123
A1J4AZL6MZ675U,8,5,2,3,64,-97
A1J4AZL6MZ675U,8,5,2,4,22,-121
A1J4AZL6MZ675U,8,5,2,5,-33,-140
A1J4AZL6MZ675U,8,5,2,6,-76,-124
A1J4AZL6MZ675U,8,5,2,7,-80,-90
A1J4AZL6MZ675U,8,5,2,8,-131,24
A1J4AZL6MZ675U,8,5,2,9,-87,19
A1J4AZL6MZ675U,8,5,2,10,-35,33
A1J4AZL6MZ675U,8,5,2,11,-63,80
A1J4AZL6MZ675U,8,5,2,12,-142,101
A1J4AZL6MZ675U,8,5,2,13,-175,86
A1J4AZL6MZ675U,8,5,2,14,-165,140
A1J4AZL6MZ675U,8,5,2,15,146,116
A1GDEDQB4H2JAR,8,5,3,1,108,98
A1GDEDQB4H2JAR,8,5,3,2,109,-150
A1GDEDQB4H2JAR,8,5,3,3,82,-125
A1GDEDQB4H2JAR,8,5,3,4,45,-103
A1GDEDQB4H2JAR,8,5,3,5,-1,-128
A1GDEDQB4H2JAR,8,5,3,6,-40,-126
A1GDEDQB4H2JAR,8,5,3,7,-61,-110
A1GDEDQB4H2JAR,8,5,3,8,-187,93
A1GDEDQB4H2JAR,8,5,3,9,-169,124
A1GDEDQB4H2JAR,8,5,3,10,-147,87
A1GDEDQB4H2JAR,8,5,3,11,-137,23
A1GDEDQB4H2JAR,8,5,3,12,-103,15
A1GDEDQB4H2JAR,8,5,3,13,-69,25
A1GDEDQB4H2JAR,8,5,3,14,-88,54
A1GDEDQB4H2JAR,8,5,3,15,-88,-90
A1MADOUB1BA0A5,8,5,4,1,116,97
A1MADOUB1BA0A5,8,5,4,2,-122,87
A1MADOUB1BA0A5,8,5,4,3,-115,67
A1MADOUB1BA0A5,8,5,4,4,-126,35
A1MADOUB1BA0A5,8,5,4,5,-168,26
A1MADOUB1BA0A5,8,5,4,6,-172,63
A1MADOUB1BA0A5,8,5,4,7,-183,93
A1MADOUB1BA0A5,8,5,4,8,-218,107
A1MADOUB1BA0A5,8,5,4,9,66,-124
A1MADOUB1BA0A5,8,5,4,10,96,-106
A1MADOUB1BA0A5,8,5,4,11,88,-63
A1MADOUB1BA0A5,8,5,4,12,52,-92
A1MADOUB1BA0A5,8,5,4,13,17,-75
A1MADOUB1BA0A5,8,5,4,14,25,-56
A1MADOUB1BA0A5,8,5,4,15,46,-33
A1276OAJ04HURQ,8,5,5,1,-191,111
A1276OAJ04HURQ,8,5,5,2,-191,74
A1276OAJ04HURQ,8,5,5,3,-185,27
A1276OAJ04HURQ,8,5,5,4,-152,55
A1276OAJ04HURQ,8,5,5,5,-163,84
A1276OAJ04HURQ,8,5,5,6,61,101
A1276OAJ04HURQ,8,5,5,7,1,-78
A1276OAJ04HURQ,8,5,5,8,13,-55
A1276OAJ04HURQ,8,5,5,9,39,-40
A1276OAJ04HURQ,8,5,5,10,61,-61
A1276OAJ04HURQ,8,5,5,11,29,-96
A1276OAJ04HURQ,8,5,5,12,64,-131
A1276OAJ04HURQ,8,5,5,13,81,-95
A1276OAJ04HURQ,8,5,5,14,-223,55
A1276OAJ04HURQ,8,5,5,15,-224,92
A1M9HUOS9S8A15,8,5,6,1,61,98
A1M9HUOS9S8A15,8,5,6,2,87,-92
A1M9HUOS9S8A15,8,5,6,3,71,-156
A1M9HUOS9S8A15,8,5,6,4,27,-111
A1M9HUOS9S8A15,8,5,6,5,41,-75
A1M9HUOS9S8A15,8,5,6,6,66,-56
A1M9HUOS9S8A15,8,5,6,7,63,-101
A1M9HUOS9S8A15,8,5,6,8,-158,37
A1M9HUOS9S8A15,8,5,6,9,-153,76
A1M9HUOS9S8A15,8,5,6,10,-163,106
A1M9HUOS9S8A15,8,5,6,11,-208,96
A1M9HUOS9S8A15,8,5,6,12,-202,56
A1M9HUOS9S8A15,8,5,6,13,-182,74
A1M9HUOS9S8A15,8,5,6,14,108,-139
A1M9HUOS9S8A15,8,5,6,15,111,-64
A3774HPOUKYTX7,8,5,7,1,-194,47
A3774HPOUKYTX7,8,5,7,2,-159,56
A3774HPOUKYTX7,8,5,7,3,-175,70
A3774HPOUKYTX7,8,5,7,4,-158,88
A3774HPOUKYTX7,8,5,7,5,-213,82
A3774HPOUKYTX7,8,5,7,6,30,81
A3774HPOUKYTX7,8,5,7,7,24,-144
A3774HPOUKYTX7,8,5,7,8,6,-133
A3774HPOUKYTX7,8,5,7,9,27,-105
A3774HPOUKYTX7,8,5,7,10,49,-122
A3774HPOUKYTX7,8,5,7,11,43,-149
A3774HPOUKYTX7,8,5,7,12,43,70
A3774HPOUKYTX7,8,5,7,13,20,-125
A3774HPOUKYTX7,8,5,7,14,50,-105
A3774HPOUKYTX7,8,5,7,15,30,56
A2VUTOND6FEZEA,8,5,8,1,50,-146
A2VUTOND6FEZEA,8,5,8,2,42,-138
A2VUTOND6FEZEA,8,5,8,3,28,-128
A2VUTOND6FEZEA,8,5,8,4,40,-124
A2VUTOND6FEZEA,8,5,8,5,43,-107
A2VUTOND6FEZEA,8,5,8,6,59,-107
A2VUTOND6FEZEA,8,5,8,7,60,-128
A2VUTOND6FEZEA,8,5,8,8,38,82
A2VUTOND6FEZEA,8,5,8,9,48,92
A2VUTOND6FEZEA,8,5,8,10,38,110
A2VUTOND6FEZEA,8,5,8,11,-140,50
A2VUTOND6FEZEA,8,5,8,12,-145,63
A2VUTOND6FEZEA,8,5,8,13,-131,86
A2VUTOND6FEZEA,8,5,8,14,-178,96
A2VUTOND6FEZEA,8,5,8,15,-170,48
A3M8JA9XN1J04B,8,5,9,1,46,-120
A3M8JA9XN1J04B,8,5,9,2,62,-122
A3M8JA9XN1J04B,8,5,9,3,57,-138
A3M8JA9XN1J04B,8,5,9,4,61,-109
A3M8JA9XN1J04B,8,5,9,5,72,-110
A3M8JA9XN1J04B,8,5,9,6,57,-98
A3M8JA9XN1J04B,8,5,9,7,80,-99
A3M8JA9XN1J04B,8,5,9,8,47,-96
A3M8JA9XN1J04B,8,5,9,9,62,79
A3M8JA9XN1J04B,8,5,9,10,65,104
A3M8JA9XN1J04B,8,5,9,11,87,80
A3M8JA9XN1J04B,8,5,9,12,87,99
A3M8JA9XN1J04B,8,5,9,13,-155,97
A3M8JA9XN1J04B,8,5,9,14,-147,125
A3M8JA9XN1J04B,8,5,9,15,-136,81
A2IXABRYTOO8WZ,8,5,10,1,-144,76
A2IXABRYTOO8WZ,8,5,10,2,-138,96
A2IXABRYTOO8WZ,8,5,10,3,-116,90
A2IXABRYTOO8WZ,8,5,10,4,54,71
A2IXABRYTOO8WZ,8,5,10,5,79,64
A2IXABRYTOO8WZ,8,5,10,6,60,100
A2IXABRYTOO8WZ,8,5,10,7,86,82
A2IXABRYTOO8WZ,8,5,10,8,48,-107
A2IXABRYTOO8WZ,8,5,10,9,33,-92
A2IXABRYTOO8WZ,8,5,10,10,29,-98
A2IXABRYTOO8WZ,8,5,10,11,22,-107
A2IXABRYTOO8WZ,8,5,10,12,37,-96
A2IXABRYTOO8WZ,8,5,10,13,21,-109
A2IXABRYTOO8WZ,8,5,10,14,22,-107
A2IXABRYTOO8WZ,8,5,10,15,41,-98
AMS2DNBF8BGUM,8,5,11,1,-136,76
AMS2DNBF8BGUM,8,5,11,2,-121,95
AMS2DNBF8BGUM,8,5,11,3,-100,76
AMS2DNBF8BGUM,8,5,11,4,45,65
AMS2DNBF8BGUM,8,5,11,5,52,87
AMS2DNBF8BGUM,8,5,11,6,79,86
AMS2DNBF8BGUM,8,5,11,7,72,61
AMS2DNBF8BGUM,8,5,11,8,21,-90
AMS2DNBF8BGUM,8,5,11,9,24,-86
AMS2DNBF8BGUM,8,5,11,10,30,-80
AMS2DNBF8BGUM,8,5,11,11,38,-84
AMS2DNBF8BGUM,8,5,11,12,49,-89
AMS2DNBF8BGUM,8,5,11,13,23,-95
AMS2DNBF8BGUM,8,5,11,14,50,-92
AMS2DNBF8BGUM,8,5,11,15,16,-95
A2C4VMTAS2EZZN,8,5,12,1,16,-124
A2C4VMTAS2EZZN,8,5,12,2,37,-136
A2C4VMTAS2EZZN,8,5,12,3,24,-110
A2C4VMTAS2EZZN,8,5,12,4,52,-117
A2C4VMTAS2EZZN,8,5,12,5,56,-8
A2C4VMTAS2EZZN,8,5,12,6,76,-3
A2C4VMTAS2EZZN,8,5,12,7,66,15
A2C4VMTAS2EZZN,8,5,12,8,51,12
A2C4VMTAS2EZZN,8,5,12,9,-126,-10
A2C4VMTAS2EZZN,8,5,12,10,-100,-6
A2C4VMTAS2EZZN,8,5,12,11,36,-120
A2C4VMTAS2EZZN,8,5,12,12,41,-99
A2C4VMTAS2EZZN,8,5,12,13,49,-128
A2C4VMTAS2EZZN,8,5,12,14,18,-143
A2C4VMTAS2EZZN,8,5,12,15,27,-97
A12IXXGSDZEYE1,8,5,13,1,-101,-28
A12IXXGSDZEYE1,8,5,13,2,-92,-22
A12IXXGSDZEYE1,8,5,13,3,19,-36
A12IXXGSDZEYE1,8,5,13,4,37,-35
A12IXXGSDZEYE1,8,5,13,5,19,-18
A12IXXGSDZEYE1,8,5,13,6,35,-19
A12IXXGSDZEYE1,8,5,13,7,13,-114
A12IXXGSDZEYE1,8,5,13,8,-21,-125
A12IXXGSDZEYE1,8,5,13,9,-17,-105
A12IXXGSDZEYE1,8,5,13,10,-3,-111
A12IXXGSDZEYE1,8,5,13,11,21,-97
A12IXXGSDZEYE1,8,5,13,12,8,-102
A12IXXGSDZEYE1,8,5,13,13,-6,-91
A12IXXGSDZEYE1,8,5,13,14,-1,-128
A12IXXGSDZEYE1,8,5,13,15,10,-135
ANXJRYZDKHNDV,8,5,14,1,-5,-132
ANXJRYZDKHNDV,8,5,14,2,-24,-132
ANXJRYZDKHNDV,8,5,14,3,-16,-109
ANXJRYZDKHNDV,8,5,14,4,8,-124
ANXJRYZDKHNDV,8,5,14,5,-4,-149
ANXJRYZDKHNDV,8,5,14,6,34,-61
ANXJRYZDKHNDV,8,5,14,7,16,-54
ANXJRYZDKHNDV,8,5,14,8,36,-40
ANXJRYZDKHNDV,8,5,14,9,18,-22
ANXJRYZDKHNDV,8,5,14,10,52,-17
ANXJRYZDKHNDV,8,5,14,11,52,-50
ANXJRYZDKHNDV,8,5,14,12,14,-156
ANXJRYZDKHNDV,8,5,14,13,-17,-154
ANXJRYZDKHNDV,8,5,14,14,-113,-95
ANXJRYZDKHNDV,8,5,14,15,-105,-81
A31X9ME3R782Y1,8,5,15,1,-19,-144
A31X9ME3R782Y1,8,5,15,2,-20,-130
A31X9ME3R782Y1,8,5,15,3,-23,-117
A31X9ME3R782Y1,8,5,15,4,-2,-137
A31X9ME3R782Y1,8,5,15,5,-2,-126
A31X9ME3R782Y1,8,5,15,6,-6,-116
A31X9ME3R782Y1,8,5,15,7,-16,-96
A31X9ME3R782Y1,8,5,15,8,41,-37
A31X9ME3R782Y1,8,5,15,9,25,-23
A31X9ME3R782Y1,8,5,15,10,61,-25
A31X9ME3R782Y1,8,5,15,11,30,0
A31X9ME3R782Y1,8,5,15,12,47,-11
A31X9ME3R782Y1,8,5,15,13,-113,-38
A31X9ME3R782Y1,8,5,15,14,-99,-19
A31X9ME3R782Y1,8,5,15,15,58,5
A3N0VSNUNJH3P0,8,5,16,1,-113,-28
A3N0VSNUNJH3P0,8,5,16,2,-101,-4
A3N0VSNUNJH3P0,8,5,16,3,48,-9
A3N0VSNUNJH3P0,8,5,16,4,63,-25
A3N0VSNUNJH3P0,8,5,16,5,37,-35
A3N0VSNUNJH3P0,8,5,16,6,41,3
A3N0VSNUNJH3P0,8,5,16,7,62,5
A3N0VSNUNJH3P0,8,5,16,8,-16,-93
A3N0VSNUNJH3P0,8,5,16,9,-31,-115
A3N0VSNUNJH3P0,8,5,16,10,-25,-132
A3N0VSNUNJH3P0,8,5,16,11,-22,-144
A3N0VSNUNJH3P0,8,5,16,12,-3,-139
A3N0VSNUNJH3P0,8,5,16,13,-8,-128
A3N0VSNUNJH3P0,8,5,16,14,-11,-116
A3N0VSNUNJH3P0,8,5,16,15,-22,-108
A1LGB9RZX3SR0P,8,5,17,1,-119,-52
A1LGB9RZX3SR0P,8,5,17,2,-97,-24
A1LGB9RZX3SR0P,8,5,17,3,61,-20
A1LGB9RZX3SR0P,8,5,17,4,42,-28
A1LGB9RZX3SR0P,8,5,17,5,55,-39
A1LGB9RZX3SR0P,8,5,17,6,51,-60
A1LGB9RZX3SR0P,8,5,17,7,68,-55
A1LGB9RZX3SR0P,8,5,17,8,-35,-102
A1LGB9RZX3SR0P,8,5,17,9,-26,-94
A1LGB9RZX3SR0P,8,5,17,10,-14,-91
A1LGB9RZX3SR0P,8,5,17,11,-25,-78
A1LGB9RZX3SR0P,8,5,17,12,-16,-109
A1LGB9RZX3SR0P,8,5,17,13,-8,-114
A1LGB9RZX3SR0P,8,5,17,14,-25,-120
A1LGB9RZX3SR0P,8,5,17,15,-14,-131
A3QLLE1FRSUG8J,8,5,18,1,-7.24,-127.36
A3QLLE1FRSUG8J,8,5,18,2,-23.76,-118.67
A3QLLE1FRSUG8J,8,5,18,3,-32.46,-104.75
A3QLLE1FRSUG8J,8,5,18,4,-8.11,-116.06
A3QLLE1FRSUG8J,8,5,18,5,-12.46,-103.89
A3QLLE1FRSUG8J,8,5,18,6,-28.11,-91.71
A3QLLE1FRSUG8J,8,5,18,7,-131.59,-24.75
A3QLLE1FRSUG8J,8,5,18,8,-127.24,36.11
A3QLLE1FRSUG8J,8,5,18,9,31.89,-95.19
A3QLLE1FRSUG8J,8,5,18,10,26.67,-79.54
A3QLLE1FRSUG8J,8,5,18,11,6.67,-64.75
A3QLLE1FRSUG8J,8,5,18,12,44.07,-75.19
A3QLLE1FRSUG8J,8,5,18,13,24.94,-65.62
A3QLLE1FRSUG8J,8,5,18,14,39.72,-57.64
A3QLLE1FRSUG8J,8,5,18,15,11.89,-55.03
AKRFNRKI1IMJ1,8,5,19,1,35,-95
AKRFNRKI1IMJ1,8,5,19,2,43,-68
AKRFNRKI1IMJ1,8,5,19,3,5,-72
AKRFNRKI1IMJ1,8,5,19,4,13,-59
AKRFNRKI1IMJ1,8,5,19,5,-6,-143
AKRFNRKI1IMJ1,8,5,19,6,29,-56
AKRFNRKI1IMJ1,8,5,19,7,25,-76
AKRFNRKI1IMJ1,8,5,19,8,-29,-103
AKRFNRKI1IMJ1,8,5,19,9,-16,-123
AKRFNRKI1IMJ1,8,5,19,10,-13,-108
AKRFNRKI1IMJ1,8,5,19,11,-35,-119
AKRFNRKI1IMJ1,8,5,19,12,-4,-121
AKRFNRKI1IMJ1,8,5,19,13,-142,-38
AKRFNRKI1IMJ1,8,5,19,14,-139,20
AKRFNRKI1IMJ1,8,5,19,15,-28,-134
A2O1TZHZJZTDQ2,8,5,20,1,-94,-71
A2O1TZHZJZTDQ2,8,5,20,2,-102,-12
A2O1TZHZJZTDQ2,8,5,20,3,-17,-90
A2O1TZHZJZTDQ2,8,5,20,4,-24,-116
A2O1TZHZJZTDQ2,8,5,20,5,-2,-88
A2O1TZHZJZTDQ2,8,5,20,6,9,-103
A2O1TZHZJZTDQ2,8,5,20,7,-11,-103
A2O1TZHZJZTDQ2,8,5,20,8,-2,-123
A2O1TZHZJZTDQ2,8,5,20,9,-28,-100
A2O1TZHZJZTDQ2,8,5,20,10,11,-48
A2O1TZHZJZTDQ2,8,5,20,11,8,-33
A2O1TZHZJZTDQ2,8,5,20,12,21,-30
A2O1TZHZJZTDQ2,8,5,20,13,32,-35
A2O1TZHZJZTDQ2,8,5,20,14,33,-62
A2O1TZHZJZTDQ2,8,5,20,15,30,-53
base8_6,8,6,1,1,-32.57,53.22
base8_6,8,6,1,2,154.05,-90.92
base8_6,8,6,1,3,-131.31,-108.03
base8_6,8,6,1,4,-131.78,60.69
base8_6,8,6,1,5,95.63,-60.38
base8_6,8,6,1,6,110.82,188.8
base8_6,8,6,1,7,-26.8,-153.94
base8_6,8,6,1,8,-59.05,-5.23
base8_6,8,6,1,9,-171.84,63.04
base8_6,8,6,1,10,20.51,-108.05
base8_6,8,6,1,11,-155.05,147.84
base8_6,8,6,1,12,35.51,-63.85
base8_6,8,6,1,13,-93.49,-4.53
base8_6,8,6,1,14,162.8,-135.24
base8_6,8,6,1,15,-16.77,7.72
A7XL1V3G7C2VV,8,6,2,1,127,188
A7XL1V3G7C2VV,8,6,2,2,-148,133
A7XL1V3G7C2VV,8,6,2,3,-187,30
A7XL1V3G7C2VV,8,6,2,4,-103,31
A7XL1V3G7C2VV,8,6,2,5,-16,59
A7XL1V3G7C2VV,8,6,2,6,-1,-9
A7XL1V3G7C2VV,8,6,2,7,-80,-41
A7XL1V3G7C2VV,8,6,2,8,-112,-42
A7XL1V3G7C2VV,8,6,2,9,-118,-140
A7XL1V3G7C2VV,8,6,2,10,7,-179
A7XL1V3G7C2VV,8,6,2,11,95,-113
A7XL1V3G7C2VV,8,6,2,12,109,-64
A7XL1V3G7C2VV,8,6,2,13,167,-54
A7XL1V3G7C2VV,8,6,2,14,198,-93
A7XL1V3G7C2VV,8,6,2,15,197,-134
ARFK5JVM6G8T2,8,6,3,1,2,-180
ARFK5JVM6G8T2,8,6,3,2,2,-101
ARFK5JVM6G8T2,8,6,3,3,-130,48
ARFK5JVM6G8T2,8,6,3,4,-78,-4
ARFK5JVM6G8T2,8,6,3,5,-145,-58
ARFK5JVM6G8T2,8,6,3,6,-162,-12
